datum,antwoord nummer,url
2016-02-02,2016D04205,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1371
2016-02-02,2016D04109,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1347
2016-02-02,2016D04116,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1344
2016-02-02,2016D04142,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1368
2016-02-02,2016D04110,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1364
2016-02-02,2016D04197,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1373
2016-02-02,2016D04204,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1370
2016-02-02,2016D04095,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1346
2016-02-02,2016D04077,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1367
2016-02-02,2016D04182,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1348
2016-02-02,2016D04187,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1345
2016-02-02,2016D04263,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1351
2016-02-03,2016D04072,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1378
2016-02-03,2016D04380,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1375
2016-02-03,2016D04119,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1384
2016-02-03,2016D04083,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1382
2016-02-03,2016D04392,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1377
2016-02-03,2016D04092,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1380
2016-02-03,2016D04368,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1385
2016-02-03,2016D04280,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1376
2016-02-03,2016D04512,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1366
2016-02-03,2016D04473,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1386
2016-02-03,2016D04071,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1379
2016-02-03,2016D04079,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1383
2016-02-03,2016D04279,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1387
2016-02-03,2016D04089,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1381
2016-02-03,2016D04533,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1355
2016-02-03,2016D04530,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1357
2016-02-03,2016D04532,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1359
2016-02-04,2016D04634,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1394
2016-02-04,2016D04420,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1390
2016-02-04,2016D04654,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1395
2016-02-04,2016D04635,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1391
2016-02-05,2016D05004,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1414
2016-02-05,2016D04981,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1407
2016-02-05,2016D04996,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1413
2016-02-05,2016D04843,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1398
2016-02-05,2016D04842,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1402
2016-02-05,2016D05044,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1405
2016-02-05,2016D05001,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1412
2016-02-05,2016D04992,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1406
2016-02-05,2016D05000,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1415
2016-02-05,2016D04894,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1399
2016-02-05,2016D04980,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1408
2016-02-05,2016D04984,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1416
2016-02-05,2016D04956,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1411
2016-02-05,2016D04884,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1403
2016-02-05,2016D04982,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1409
2016-02-05,2016D05054,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1404
2016-02-05,2016D04749,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1401
2016-02-05,2016D04955,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1410
2016-02-05,2016D04899,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1400
2016-02-08,2016D05200,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1424
2016-02-08,2016D04863,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1419
2016-02-08,2016D05194,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1421
2016-02-08,2016D02963,https://zoek.officielebekendmakingen.nl/ah-tk-20152016-1420
